,make,model,engine_size,transmission,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,emissions
2002,LAND ROVER,Discovery Sport,2.0,AS9,4.0,11.4,9.3,10.5,246.0
2003,LAND ROVER,Discovery Sport P250,2.0,AS9,4.0,12.6,9.7,11.3,266.0
2004,LAND ROVER,Discovery Sport P290,2.0,AS9,4.0,12.3,9.8,11.1,262.0
2005,LAND ROVER,Discovery TD6 Diesel,3.0,AS8,6.0,11.3,9.2,10.4,279.0
2006,LAND ROVER,LR2,2.0,AS6,4.0,13.5,9.9,11.9,274.0
2007,LAND ROVER,LR4,3.0,AS8,6.0,16.233333333333334,12.200000000000001,14.366666666666667,333.0
2008,LAND ROVER,RANGE ROVER,3.0,AS8,6.0,14.05,10.3,12.350000000000001,287.0
2009,LAND ROVER,RANGE ROVER EVOQUE,2.0,AS9,4.0,11.22,7.94,9.72,226.6
2010,LAND ROVER,RANGE ROVER EVOQUE CONVERTIBLE,2.0,AS9,4.0,11.6,8.35,10.100000000000001,237.0
2011,LAND ROVER,RANGE ROVER EVOQUE COUPE,2.0,AS9,4.0,11.3,7.9,9.75,224.0
2012,LAND ROVER,RANGE ROVER LWB V8 5.0 SC,5.0,AS8,8.0,18.0,12.2,15.4,354.0
2013,LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,5.0,AS8,8.0,21.1,14.7,18.25,344.5
2014,LAND ROVER,RANGE ROVER SPORT,3.0,AS8,6.0,14.1,10.35,12.4,288.0
2015,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,5.0,AS8,8.0,19.066666666666666,13.733333333333334,16.7,337.6666666666667
2016,LAND ROVER,RANGE ROVER SPORT TD6 DIESEL,3.0,AS8,6.0,10.6,8.1,9.4,254.0
2017,LAND ROVER,RANGE ROVER SPORT V6 3.0 SC,3.0,AS8,6.0,14.2,10.2,12.4,285.0
2018,LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,3.0,AS8,6.0,16.799999999999997,12.55,14.899999999999999,281.5
2019,LAND ROVER,RANGE ROVER SPORT V8 5.0 SC,5.0,AS8,8.0,17.3,12.2,15.0,345.0
2020,LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,5.0,AS8,8.0,20.3,14.450000000000001,17.7,334.5
2021,LAND ROVER,RANGE ROVER SUPERCHARGED,5.0,AS8,8.0,19.8,13.966666666666667,17.2,348.3333333333333
2022,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,5.0,AS8,8.0,19.8,13.966666666666667,17.2,348.3333333333333
2023,LAND ROVER,RANGE ROVER TD6 DIESEL,3.0,AS8,6.0,10.6,8.1,9.4,254.0
2024,LAND ROVER,RANGE ROVER V6 3.0 SC,3.0,AS8,6.0,14.1,10.1,12.3,283.0
2025,LAND ROVER,RANGE ROVER V6 3.0 SC FFV,3.0,AS8,6.0,16.75,12.45,14.8,280.0
2026,LAND ROVER,RANGE ROVER V8 5.0 SC,5.0,AS8,8.0,18.0,12.2,15.4,354.0
2027,LAND ROVER,RANGE ROVER V8 5.0 SC FFV,5.0,AS8,8.0,21.1,14.7,18.25,344.5
2028,LAND ROVER,RANGE ROVER VELAR,2.0,AS8,4.0,9.2,7.8,8.5,229.0
2029,LAND ROVER,RANGE ROVER VELAR,3.0,AS8,6.0,13.0,10.0,11.6,273.0
2030,LAND ROVER,Range Rover 3.0,3.0,AS8,6.0,13.149999999999999,9.850000000000001,11.7,274.5
2031,LAND ROVER,Range Rover 5.0 Supercharged,5.0,AS8,8.0,14.4,11.25,12.95,305.0
2032,LAND ROVER,Range Rover 5.0 Supercharged LWB,5.0,AS8,8.0,14.4,11.3,13.0,305.0
2033,LAND ROVER,Range Rover Evoque,2.0,AS9,4.0,10.9,8.0,9.6,225.0
2034,LAND ROVER,Range Rover Evoque Convertible,2.0,AS9,4.0,11.2,8.2,9.8,231.0
2035,LAND ROVER,Range Rover Evoque P250,2.0,AS9,4.0,11.8,8.7,10.4,245.0
2036,LAND ROVER,Range Rover Evoque P300,2.0,AS9,4.0,11.4,8.9,10.3,242.0
2037,LAND ROVER,Range Rover SVAutobiography Dynamic,5.0,AS8,8.0,17.1,12.6,15.1,354.0
2038,LAND ROVER,Range Rover SVAutobiography LWB,5.0,AS8,8.0,17.9,12.7,15.5,365.0
2039,LAND ROVER,Range Rover Sport 3.0,3.0,AS8,6.0,13.35,9.95,11.850000000000001,277.5
2040,LAND ROVER,Range Rover Sport SVR,5.0,AS8,8.0,16.2,12.0,14.3,336.0
2041,LAND ROVER,Range Rover Sport Supercharged,5.0,AS8,8.0,14.1,10.7,12.6,294.0
2042,LAND ROVER,Range Rover Sport TD6 Diesel,3.0,AS8,6.0,10.7,8.3,9.6,256.0
2043,LAND ROVER,Range Rover TD6 Diesel,3.0,AS8,6.0,10.7,8.3,9.6,256.0
2044,LAND ROVER,Range Rover Velar D180,2.0,AS8,4.0,9.2,7.8,8.5,229.0
2045,LAND ROVER,Range Rover Velar P250,2.0,AS8,4.0,11.2,8.9,10.2,238.0
2046,LAND ROVER,Range Rover Velar P300,2.0,AS8,4.0,11.7,9.2,10.6,248.0
2047,LAND ROVER,Range Rover Velar P340,3.0,AS8,6.0,13.0,10.0,11.6,273.0
2048,LAND ROVER,Range Rover Velar P380,3.0,AS8,6.0,13.0,10.0,11.6,273.0
2049,LAND ROVER,Range Rover Velar SVAutobiography Dynamic,5.0,AS8,8.0,15.2,11.5,13.5,318.0
2050,LEXUS,CT 200h,1.8,CVT,4.0,5.5,5.875,5.675,131.0
2051,LEXUS,ES 300h,2.5,AS6,4.0,5.5,5.2,5.3,124.0
2052,LEXUS,ES 300h,2.5,CVT,4.0,5.75,5.966666666666668,5.816666666666666,135.83333333333334
2053,LEXUS,ES 350,3.5,AS6,6.0,11.36,7.62,9.66,223.8
2054,LEXUS,ES 350,3.5,AS8,6.0,10.649999999999999,7.2,9.1,212.0
2055,LEXUS,ES 350 F SPORT,3.5,AS8,6.0,10.9,7.5,9.4,219.0
2056,LEXUS,GS 200t,2.0,AS8,4.0,10.6,7.2,9.0,212.0
2057,LEXUS,GS 200t F SPORT,2.0,AS8,4.0,11.3,7.8,9.7,227.0
2058,LEXUS,GS 350,3.5,AS8,6.0,12.1,8.299999999999999,10.4,240.0
2059,LEXUS,GS 350 AWD,3.5,AS6,6.0,12.428571428571429,9.114285714285714,10.957142857142857,254.57142857142858
2060,LEXUS,GS 350 F SPORT,3.5,AS8,6.0,12.5,8.6,10.7,251.0
2061,LEXUS,GS 450h,3.5,CVT,6.0,7.959999999999999,7.0,7.540000000000001,175.2
2062,LEXUS,GS F,5.0,AS8,8.0,14.9,9.7,12.5,293.0
2063,LEXUS,GX 460,4.6,AS6,8.0,15.9,12.314285714285715,14.285714285714286,331.7142857142857
2064,LEXUS,IS 200t,2.0,AS8,4.0,10.6,7.25,9.05,213.0
2065,LEXUS,IS 250,2.5,AS6,6.0,11.149999999999999,7.8,9.649999999999999,222.0
2066,LEXUS,IS 250 AWD,2.5,AS6,6.0,11.8,8.7,10.4,239.0
2067,LEXUS,IS 250 C,2.5,AS6,6.0,11.2,7.8,9.649999999999999,222.0
2068,LEXUS,IS 300,2.0,AS8,4.0,10.866666666666667,7.5,9.366666666666667,218.0
2069,LEXUS,IS 300 AWD,3.5,AS6,6.0,12.419999999999998,9.14,10.959999999999999,255.6
2070,LEXUS,IS 350,3.5,AS8,6.0,12.266666666666666,8.566666666666666,10.6,244.66666666666666
2071,LEXUS,IS 350 AWD,3.5,AS6,6.0,12.457142857142857,9.128571428571428,10.971428571428573,254.85714285714286
2072,LEXUS,IS 350 C,3.5,AS6,6.0,12.149999999999999,8.7,10.6,244.0
2073,LEXUS,IS F,5.0,AS8,8.0,14.6,10.1,12.6,290.0
2074,LEXUS,LC 500,5.0,AS10,8.0,14.966666666666667,9.4,12.466666666666667,291.3333333333333
2075,LEXUS,LC 500h,3.5,CVT,6.0,8.966666666666667,7.066666666666666,8.066666666666668,188.33333333333334
2076,LEXUS,LS 460,4.6,AS8,8.0,14.433333333333332,9.6,12.300000000000002,284.0
2077,LEXUS,LS 460 AWD,4.6,AS8,8.0,15.15,10.25,12.9,300.0
2078,LEXUS,LS 460 L AWD,4.6,AS8,8.0,15.15,10.25,12.9,300.0
2079,LEXUS,LS 500,3.4,AS10,6.0,12.2,7.8,10.2,240.0
2080,LEXUS,LS 500 AWD,3.4,AS10,6.0,13.1,8.7,11.066666666666668,260.6666666666667
2081,LEXUS,LS 500h,3.5,CVT,6.0,9.4,7.1,8.4,195.0
2082,LEXUS,LS 500h AWD,3.5,CVT,6.0,10.3,7.666666666666667,9.1,213.0
2083,LEXUS,LS 600h L,5.0,CVT,8.0,12.466666666666667,10.299999999999999,11.466666666666667,264.6666666666667
2084,LEXUS,LX 570,5.7,AS6,8.0,18.9,13.6,16.55,381.0
2085,LEXUS,LX 570,5.7,AS8,8.0,18.42,13.16,16.04,376.0
2086,LEXUS,NX 200t AWD,2.0,AS6,4.0,10.633333333333333,8.433333333333334,9.633333333333333,224.0
2087,LEXUS,NX 200t AWD F SPORT,2.0,AS6,4.0,10.800000000000002,8.833333333333334,9.9,230.33333333333334
2088,LEXUS,NX 300 AWD,2.0,AS6,4.0,10.666666666666666,8.5,9.7,226.0
2089,LEXUS,NX 300 AWD F SPORT,2.0,AS6,4.0,10.800000000000002,8.9,9.9,232.0
2090,LEXUS,NX 300h AWD,2.5,CVT,4.0,7.166666666666667,7.833333333333333,7.466666666666666,174.33333333333334
2091,LEXUS,RC 200t,2.0,AS8,4.0,10.6,7.4,9.0,214.0
2092,LEXUS,RC 300 AWD,3.5,AS6,6.0,12.9,9.559999999999999,11.14,260.4
2093,LEXUS,RC 350,3.5,AS8,6.0,12.3,8.5,10.6,245.0
2094,LEXUS,RC 350 AWD,3.5,AS6,6.0,12.85,9.483333333333333,11.116666666666667,259.1666666666667
2095,LEXUS,RC F,5.0,AS8,8.0,15.066666666666668,9.516666666666667,12.533333333333333,288.5
2096,LEXUS,RX 350 AWD,3.5,AS6,6.0,13.3,9.8,11.7,269.0
2097,LEXUS,RX 350 AWD,3.5,AS8,6.0,12.342857142857143,9.014285714285714,10.87142857142857,252.71428571428572
2098,LEXUS,RX 350 L AWD,3.5,AS8,6.0,13.1,9.4,11.1,268.0
2099,LEXUS,RX 450h AWD,3.5,CVT,6.0,7.6571428571428575,8.414285714285715,7.999999999999999,186.28571428571428
2100,LEXUS,RX 450h L AWD,3.5,CVT,6.0,8.1,8.4,8.1,190.0
2101,LEXUS,UX 200,2.0,AS10,4.0,8.0,6.3,7.2,168.0
2102,LEXUS,UX 250h,2.0,CVT,4.0,5.5,5.7,5.6,130.0
2103,LEXUS,UX 250h AWD,2.0,CVT,4.0,5.7,6.2,6.0,140.0
2104,LINCOLN,Aviator,3.0,AS10,6.0,13.7,9.7,11.9,280.0
2105,LINCOLN,CONTINENTAL AWD,2.7,AS6,6.0,14.0,9.45,12.0,280.5
2106,LINCOLN,CONTINENTAL AWD,3.0,AS6,6.0,14.45,9.75,12.3,289.0
2107,LINCOLN,CONTINENTAL AWD,3.7,AS6,6.0,14.3,9.7,12.2,287.0
2108,LINCOLN,Continental AWD,2.7,AS6,6.0,14.0,9.45,12.0,281.0
2109,LINCOLN,Continental AWD,3.0,AS6,6.0,14.5,9.8,12.3,289.0
2110,LINCOLN,Continental AWD,3.7,AS6,6.0,14.3,9.7,12.2,287.0
2111,LINCOLN,Corsair AWD,2.0,AS8,4.0,11.1,8.1,9.8,229.0
2112,LINCOLN,Corsair AWD,2.3,AS8,4.0,11.1,8.2,9.8,230.0
2113,LINCOLN,MKC AWD,2.0,AS6,4.0,12.34,9.180000000000001,10.92,255.2
2114,LINCOLN,MKC AWD,2.3,AS6,4.0,13.0,9.319999999999999,11.34,265.2
2115,LINCOLN,MKC AWD (Start/Stop),2.0,AS6,4.0,12.133333333333333,9.3,10.833333333333334,254.66666666666666
2116,LINCOLN,MKS AWD,3.5,AS6,6.0,14.1,9.566666666666666,12.066666666666668,279.3333333333333
2117,LINCOLN,MKS AWD,3.7,AS6,6.0,13.466666666666667,9.266666666666667,11.566666666666668,268.3333333333333
2118,LINCOLN,MKT AWD,3.5,AS6,6.0,15.366666666666667,10.933333333333335,13.4,312.5
2119,LINCOLN,MKT LIVERY,2.0,AS6,4.0,12.033333333333333,8.766666666666666,10.566666666666665,245.0
2120,LINCOLN,MKT LIVERY AWD,3.7,A6,6.0,14.440000000000001,10.1,12.5,291.2
2121,LINCOLN,MKT Livery AWD,3.7,A6,6.0,14.7,10.3,12.7,297.0
2122,LINCOLN,MKX AWD,2.7,AS6,6.0,14.1,9.766666666666667,12.1,283.6666666666667
2123,LINCOLN,MKX AWD,3.7,AS6,6.0,14.1,10.320000000000002,12.36,287.6
2124,LINCOLN,MKZ,2.0,AS6,4.0,10.675,7.175000000000001,9.149999999999999,213.0
2125,LINCOLN,MKZ,3.0,AS6,6.0,13.4,8.7,11.2,264.0
2126,LINCOLN,MKZ,3.7,AS6,6.0,12.8,8.7,10.9,257.0
2127,LINCOLN,MKZ AWD,2.0,AS6,4.0,11.720000000000002,8.22,10.120000000000001,238.2
2128,LINCOLN,MKZ AWD,3.0,AS6,6.0,14.0,9.2,11.800000000000002,278.0
2129,LINCOLN,MKZ AWD,3.7,AS6,6.0,13.333333333333334,9.4,11.533333333333333,267.0
2130,LINCOLN,MKZ HYBRID,2.0,CVT,4.0,5.8,6.159999999999999,5.9399999999999995,138.4
2131,LINCOLN,MKZ Hybrid,2.0,CVT,4.0,5.6,5.95,5.75,135.0
2132,LINCOLN,NAVIGATOR 4X4,3.5,AS10,6.0,14.9,11.3,13.3,310.0
2133,LINCOLN,NAVIGATOR 4X4,3.5,AS6,6.0,16.099999999999998,11.9,14.233333333333334,331.3333333333333
2134,LINCOLN,NAVIGATOR 4X4 FFV,5.4,A6,8.0,21.35,15.65,18.8,357.0
2135,LINCOLN,NAVIGATOR L 4X4,3.5,AS6,6.0,16.1,12.366666666666667,14.433333333333332,336.3333333333333
2136,LINCOLN,Nautilus,2.0,AS8,4.0,12.0,9.6,10.7,250.0
2137,LINCOLN,Nautilus,2.7,AS8,6.0,12.6,9.2,11.0,259.0
2138,LINCOLN,Nautilus AWD,2.0,AS8,4.0,12.0,9.6,10.7,250.0
2139,LINCOLN,Nautilus AWD,2.7,AS8,6.0,12.5,9.2,11.0,258.0
2140,LINCOLN,Navigator 4X4,3.5,AS10,6.0,15.0,11.45,13.4,314.5
2141,MASERATI,GHIBLI,3.0,AS8,6.0,14.540000000000001,9.719999999999999,12.439999999999998,288.4
2142,MASERATI,GHIBLI AWD,3.0,AS8,6.0,15.399999999999999,9.55,12.75,293.0
2143,MASERATI,GHIBLI S,3.0,AS8,6.0,14.566666666666668,10.0,12.433333333333332,293.0
2144,MASERATI,GHIBLI SQ4,3.0,AS8,6.0,14.799999999999999,9.933333333333332,12.6,295.0
2145,MASERATI,GRANTURISMO,4.7,AS6,8.0,18.2,11.4,15.1,352.2
2146,MASERATI,GRANTURISMO CONVERTIBLE,4.7,AS6,8.0,18.2,11.620000000000001,15.220000000000002,355.6
2147,MASERATI,Ghibli,3.0,AS8,6.0,14.1,9.8,12.2,286.0
2148,MASERATI,Ghibli S,3.0,AS8,6.0,14.399999999999999,9.850000000000001,12.399999999999999,290.5
2149,MASERATI,Ghibli S Q4,3.0,AS8,6.0,14.7,9.9,12.6,295.0
2150,MASERATI,Ghibli SQ4,3.0,AS8,6.0,14.7,9.9,12.6,295.0
2151,MASERATI,GranTurismo Convertible,4.7,AS6,8.0,17.8,11.6,15.0,354.0
2152,MASERATI,LEVANTE,3.0,AS8,6.0,16.6,11.9,14.55,340.0
2153,MASERATI,LEVANTE S,3.0,AS8,6.0,16.700000000000003,12.3,14.7,346.0
2154,MASERATI,Levante,3.0,AS8,6.0,15.9,11.1,13.7,324.0
2155,MASERATI,Levante GTS,3.8,AS8,8.0,17.6,12.9,15.3,360.0
2156,MASERATI,Levante S,3.0,AS8,6.0,16.0,11.25,13.85,327.0
2157,MASERATI,Levante Trofeo,3.8,AS8,8.0,17.6,12.9,15.3,360.0
2158,MASERATI,QUATTROPORTE GTS,3.8,AS8,8.0,16.7,10.8,14.1,326.4
2159,MASERATI,QUATTROPORTE S,3.0,AS8,6.0,15.0,10.266666666666667,12.933333333333332,300.0
2160,MASERATI,QUATTROPORTE SQ4,3.0,AS8,6.0,15.34,10.040000000000001,12.98,300.8
2161,MASERATI,Quattroporte GTS,3.8,AS8,8.0,16.0,10.8,13.7,321.0
2162,MASERATI,Quattroporte S,3.0,AS8,6.0,14.6,10.05,12.5,292.5
2163,MASERATI,Quattroporte S Q4,3.0,AS8,6.0,15.0,10.3,12.8,301.0
2164,MASERATI,Quattroporte SQ4,3.0,AS8,6.0,15.0,10.3,12.8,301.0
2165,MAZDA,CX-3,2.0,AS6,4.0,8.24,6.859999999999999,7.639999999999999,179.2
2166,MAZDA,CX-3,2.0,M6,4.0,8.9,7.0,8.05,187.5
2167,MAZDA,CX-3 (SIL),2.0,M6,4.0,8.8,7.0,8.0,186.0
2168,MAZDA,CX-3 4WD,2.0,AS6,4.0,8.72,7.42,8.139999999999999,190.2
2169,MAZDA,CX-30,2.0,AS6,4.0,8.9,7.1,8.1,189.0
2170,MAZDA,CX-30,2.5,AS6,4.0,9.3,7.1,8.3,194.0
2171,MAZDA,CX-30 4WD,2.0,AS6,4.0,9.4,7.7,8.6,202.0
2172,MAZDA,CX-30 4WD,2.5,AS6,4.0,9.9,7.7,8.9,208.0
2173,MAZDA,CX-30 4WD (Cylinder Deactivation),2.5,AS6,4.0,9.5,7.4,8.6,200.0
2174,MAZDA,CX-5,2.0,AS6,4.0,8.933333333333334,7.3,8.2,190.0
2175,MAZDA,CX-5,2.0,M6,4.0,9.274999999999999,7.175,8.325,193.25
2176,MAZDA,CX-5,2.5,AS6,4.0,9.571428571428573,7.57142857142857,8.614285714285714,201.14285714285714
2177,MAZDA,CX-5 ,2.0,M6,4.0,9.7,7.7,8.8,206.0
2178,MAZDA,CX-5 (Cylinder Deactivation),2.5,AS6,4.0,9.3,7.599999999999999,8.5,201.0
2179,MAZDA,CX-5 (SIL),2.0,M6,4.0,9.0,6.8,8.0,188.0
2180,MAZDA,CX-5 4WD,2.0,AS6,4.0,9.3,7.599999999999999,8.5,197.0
2181,MAZDA,CX-5 4WD,2.5,AS6,4.0,10.042857142857144,8.085714285714287,9.14285714285714,213.42857142857142
2182,MAZDA,CX-5 4WD (Cylinder Deactivation),2.5,AS6,4.0,9.8,7.900000000000001,9.0,208.0
2183,MAZDA,CX-5 Diesel 4WD,2.2,AS6,4.0,8.9,7.9,8.4,227.0
2184,MAZDA,CX-5 Turbo 4WD,2.5,AS6,4.0,10.8,8.7,9.8,230.0
2185,MAZDA,CX-9,2.5,AS6,4.0,10.6,8.4,9.6,225.0
2186,MAZDA,CX-9,3.7,AS6,6.0,14.2,10.0,12.3,283.0
2187,MAZDA,CX-9 4WD,2.5,AS6,4.0,11.55,9.0,10.45,243.0
2188,MAZDA,CX-9 4WD,3.7,AS6,6.0,14.3,10.6,12.649999999999999,291.0
2189,MAZDA,MAZDA2,1.5,A4,4.0,8.4,6.9,7.7,177.0
2190,MAZDA,MAZDA2,1.5,M5,4.0,8.0,6.7,7.4,170.0
2191,MAZDA,MAZDA3 4-DOOR,2.0,AS6,4.0,8.1,5.9799999999999995,7.140000000000001,166.4
2192,MAZDA,MAZDA3 4-DOOR,2.0,M6,4.0,8.333333333333334,6.066666666666666,7.333333333333333,170.33333333333334
2193,MAZDA,MAZDA3 4-DOOR,2.5,AS6,4.0,8.559999999999999,6.3,7.5600000000000005,175.4
2194,MAZDA,MAZDA3 4-DOOR (SIL),2.0,M6,4.0,8.2,5.959999999999999,7.2,167.4
2195,MAZDA,MAZDA3 4-DOOR (SIL),2.5,M6,4.0,9.3,6.65,8.1,190.25
2196,MAZDA,MAZDA3 4-DOOR (i-ELOOP),2.5,AS6,4.0,8.34,6.139999999999999,7.38,171.0
2197,MAZDA,MAZDA3 5-DOOR,2.0,AS6,4.0,8.16,6.1,7.220000000000001,167.4
2198,MAZDA,MAZDA3 5-DOOR,2.0,M6,4.0,8.2,5.9,7.2,166.0
2199,MAZDA,MAZDA3 5-DOOR,2.5,AS6,4.0,8.819999999999999,6.58,7.74,181.2
2200,MAZDA,MAZDA3 5-DOOR (SIL),2.0,M6,4.0,8.36,6.1,7.32,170.4
2201,MAZDA,MAZDA3 5-DOOR (SIL),2.5,M6,4.0,9.4,6.8,8.25,193.0
2202,MAZDA,MAZDA3 5-DOOR (i-ELOOP),2.5,AS6,4.0,8.4,6.260000000000001,7.459999999999999,173.2
2203,MAZDA,MAZDA5,2.5,AS5,4.0,10.774999999999999,8.275,9.649999999999999,224.0
2204,MAZDA,MAZDA5,2.5,M6,4.0,11.1,8.3,9.8,227.25
2205,MAZDA,MAZDA6,2.5,AS6,4.0,8.92,6.359999999999999,7.76,180.4
2206,MAZDA,MAZDA6,2.5,M6,4.0,9.4,6.4,8.1,186.0
2207,MAZDA,MAZDA6 (SIL),2.5,M6,4.0,9.600000000000001,6.65,8.25,192.0
2208,MAZDA,MAZDA6 (i-ELOOP),2.5,AS6,4.0,8.55,6.1000000000000005,7.449999999999999,173.25
2209,MAZDA,MAZDA6 TURBO,2.5,AS6,4.0,10.0,7.5,8.9,208.0
2210,MAZDA,MX-5,2.0,AS6,4.0,9.714285714285714,7.171428571428572,8.557142857142855,199.57142857142858
2211,MAZDA,MX-5,2.0,M5,4.0,10.5,8.5,9.6,221.0
2212,MAZDA,MX-5,2.0,M6,4.0,11.1,8.4,9.9,228.0
2213,MAZDA,MX-5 (SIL),2.0,M6,4.0,8.92,7.0200000000000005,8.040000000000001,188.0
2214,MAZDA,Mazda3 4-Door,2.0,AS6,4.0,8.4,6.6,7.6,178.0
2215,MAZDA,Mazda3 4-Door,2.5,AS6,4.0,8.8,6.4,7.7,181.0
2216,MAZDA,Mazda3 4-Door (Cylinder Deactivation),2.5,AS6,4.0,8.8,6.6,7.8,183.0
2217,MAZDA,Mazda3 4-Door (SIL),2.0,M6,4.0,8.7,6.4,7.7,180.0
2218,MAZDA,Mazda3 4-Door 4WD,2.5,AS6,4.0,9.2,7.0,8.2,192.0
2219,MAZDA,Mazda3 5-Door,2.0,AS6,4.0,8.6,6.7,7.7,181.0
2220,MAZDA,Mazda3 5-Door,2.5,AS6,4.0,9.0,6.8,8.0,187.0
2221,MAZDA,Mazda3 5-Door,2.5,M6,4.0,9.2,6.6,8.1,189.0
2222,MAZDA,Mazda3 5-Door (SIL),2.0,M6,4.0,8.7,6.6,7.8,181.0
2223,MAZDA,Mazda3 5-Door (SIL),2.5,M6,4.0,9.2,6.6,8.1,189.0
2224,MAZDA,Mazda3 5-Door 4WD,2.5,AS6,4.0,9.8,7.4,8.7,204.0
2225,MAZDA,Mazda6,2.5,AS6,4.0,9.05,6.7,8.0,187.5
2226,MAZDA,Mazda6 Turbo,2.5,AS6,4.0,10.0,7.5,8.9,208.0
2227,MERCEDES-BENZ,A 220,2.0,AM7,4.0,9.7,6.8,8.4,195.0
2228,MERCEDES-BENZ,A 220 4MATIC,2.0,AM7,4.0,9.6,7.1,8.5,199.0
2229,MERCEDES-BENZ,A 250,2.0,AM7,4.0,9.4,6.8,8.3,192.0
2230,MERCEDES-BENZ,A 250 4MATIC,2.0,AM7,4.0,9.9,7.0,8.6,201.0
2231,MERCEDES-BENZ,AMG C 43 4MATIC,3.0,A9,6.0,12.200000000000001,8.733333333333333,10.6,250.0
2232,MERCEDES-BENZ,AMG C 43 4MATIC CABRIOLET,3.0,A9,6.0,12.3,9.4,11.0,256.0
2233,MERCEDES-BENZ,AMG C 43 4MATIC COUPE,3.0,A9,6.0,11.8,8.8,10.5,245.0
2234,MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,3.0,A9,6.0,12.7,9.2,11.2,263.0
2235,MERCEDES-BENZ,AMG C 43 4MATIC Coupe,3.0,A9,6.0,12.9,8.8,11.1,255.0
2236,MERCEDES-BENZ,AMG C 43 4MATIC Wagon,3.0,A9,6.0,12.4,8.9,10.8,255.0
2237,MERCEDES-BENZ,AMG C 63,4.0,A7,8.0,13.4,9.6,11.7,274.0
2238,MERCEDES-BENZ,AMG C 63,4.0,A9,8.0,13.2,8.7,11.2,263.0
2239,MERCEDES-BENZ,AMG C 63,4.0,AS7,8.0,13.4,9.6,11.7,270.5
2240,MERCEDES-BENZ,AMG C 63 CABRIOLET,4.0,A7,8.0,14.0,10.4,12.4,291.0
2241,MERCEDES-BENZ,AMG C 63 CABRIOLET,4.0,AS7,8.0,14.0,10.1,12.2,291.0
2242,MERCEDES-BENZ,AMG C 63 COUPE,4.0,A7,8.0,13.8,10.1,12.1,285.0
2243,MERCEDES-BENZ,AMG C 63 COUPE,4.0,AS7,8.0,13.8,10.1,12.1,285.0
2244,MERCEDES-BENZ,AMG C 63 S,4.0,A7,8.0,13.4,9.6,11.7,274.0
2245,MERCEDES-BENZ,AMG C 63 S,4.0,A9,8.0,13.2,8.7,11.2,263.0
2246,MERCEDES-BENZ,AMG C 63 S,4.0,AS7,8.0,13.4,9.6,11.7,270.5
2247,MERCEDES-BENZ,AMG C 63 S CABRIOLET,4.0,A7,8.0,14.0,10.4,12.4,291.0
2248,MERCEDES-BENZ,AMG C 63 S CABRIOLET,4.0,AS7,8.0,14.0,10.1,12.2,291.0
2249,MERCEDES-BENZ,AMG C 63 S COUPE,4.0,A7,8.0,13.8,10.2,12.2,285.0
2250,MERCEDES-BENZ,AMG C 63 S COUPE,4.0,AS7,8.0,13.8,10.1,12.1,285.0
2251,MERCEDES-BENZ,AMG C 63 S Cabriolet,4.0,A9,8.0,13.9,9.7,12.0,282.0
2252,MERCEDES-BENZ,AMG C 63 S Coupe,4.0,A9,8.0,13.9,9.2,11.8,277.0
2253,MERCEDES-BENZ,AMG CLA 45,2.0,AS7,4.0,10.45,7.65,9.2,217.5
2254,MERCEDES-BENZ,AMG CLA 45 4MATIC,2.0,AM7,4.0,10.3,7.9,9.2,217.0
2255,MERCEDES-BENZ,AMG CLS 53 4MATIC+,3.0,A9,6.0,12.4,8.7,10.7,235.0
2256,MERCEDES-BENZ,AMG CLS 63 S 4MATIC,5.5,AS7,8.0,15.1,10.8,13.1,308.0
2257,MERCEDES-BENZ,AMG E 43 4MATIC,3.0,A9,6.0,12.4,9.4,11.1,258.0
2258,MERCEDES-BENZ,AMG E 53 4MATIC+,3.0,A9,6.0,11.2,8.3,9.9,232.0
2259,MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,3.0,A9,6.0,12.5,9.0,10.9,245.0
2260,MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,3.0,A9,6.0,12.3,8.5,10.6,237.0
2261,MERCEDES-BENZ,AMG E 53 4MATIC+ Wagon,3.0,A9,6.0,11.5,8.6,10.2,239.0
2262,MERCEDES-BENZ,AMG E 63 S 4MATIC,4.0,A9,8.0,15.5,10.6,13.3,313.0
2263,MERCEDES-BENZ,AMG E 63 S 4MATIC,5.5,AS7,8.0,15.3,10.8,13.3,310.0
2264,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,4.0,A9,8.0,15.2,11.0,13.3,312.0
2265,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,5.5,AS7,8.0,15.2,11.0,13.3,310.0
2266,MERCEDES-BENZ,AMG E 63 S 4MATIC+,4.0,A9,8.0,16.0,10.5,13.5,318.0
2267,MERCEDES-BENZ,AMG E 63 S 4MATIC+ Wagon,4.0,A9,8.0,14.6,10.4,12.7,299.0
2268,MERCEDES-BENZ,AMG G 63,4.0,A9,8.0,18.1,15.6,17.0,396.0
